brand_name,os,screen_size,4g,5g,main_camera_mp,selfie_camera_mp,int_memory,ram,battery,weight,release_year,days_used,new_price,used_price
LG,Android,15.56,yes,no,16,5,64,4,3300,172,2018,693,299.2,119.67
LG,Android,13.49,yes,no,13,5,16,2,4500,171,2018,393,180.28,116.38
LG,Others,3.02,yes,no,8,5,4,1,700,45,2015,937,320.62,96.21
LG,Android,7.62,no,no,2,1.3,4,0.5,1540,140.45,2014,965,50.96,15.21
Meizu,Android,16.19,yes,yes,,20,128,8,4500,199,2020,318,529.29,344.66
Meizu,Android,16.03,yes,no,,16,128,6,4500,183,2019,348,251.19,164.23
Meizu,Android,16.03,yes,no,,8,32,2,4000,184,2019,198,179.76,133.41
Meizu,Android,15.56,yes,no,,20,128,6,3600,166,2019,405,341.16,170.7
Meizu,Android,15.56,yes,no,,16,64,6,4000,165,2019,499,220.44,110.2
Meizu,Android,15.56,yes,no,,20,128,6,3600,165,2019,226,421.12,318.15
Micromax,Android,10.16,no,no,2,0.3,0.5,0.25,1500,146.5,2014,900,49,14.74
Micromax,Android,8.41,no,no,0.3,0.3,0.5,0.25,1500,89,2014,757,39.89,16.07
Micromax,Android,22.7,no,no,2,0.3,0.2,4,2000,85,2013,652,71.45,28.48
Micromax,Android,10.16,no,no,2,0.3,16,4,2000,89,2013,1051,59.38,17.8
Micromax,Android,8.41,no,no,0.3,0.3,16,4,2000,89,2013,897,47.96,14.53
Motorola,Android,16.03,yes,no,,16,128,6,5000,210,2020,92,298.06,222.31
Motorola,Android,16.35,yes,yes,,25,256,12,5000,203,2020,188,1197.49,894.04
Nokia,Android,23.5,yes,no,0.3,8,64,3,4000,200,2020,296,147.89,91.87
Nokia,Android,19.84,yes,no,0.3,5,16,2,3000,180,2020,293,59.59,26.67
Nokia,Android,19.84,yes,no,0.3,5,16,2,3000,180,2020,260,101.28,58.21
Nokia,Others,5.72,no,no,0.3,5,0.005,2.5,1020,90.5,2020,322,29.56,18.8
Nokia,Others,5.72,no,no,0.3,5,0.005,2.5,1020,91.3,2020,148,20.32,17.8
Nokia,Android,28.1,yes,yes,0.3,24,64,6,4500,220,2020,127,499.89,374.03
Nokia,Others,5.72,no,no,0.3,5,0.02,8,1200,88.2,2020,327,40.01,26.33
Nokia,Others,5.72,yes,no,0.3,8,0.02,16,1200,86.5,2019,414,39.83,19.9
Nokia,Others,14.76,no,no,0.08,8,0.005,4,800,75,2019,447,19.83,9.92
Nokia,Others,14.76,no,no,5,8,0.005,4,800,73,2019,186,10.46,7.51
OnePlus,Android,23.97,yes,yes,,16,128,8,4300,180,2020,186,738.82,553.77
OnePlus,Android,23.97,yes,yes,,16,128,8,4300,180,2020,232,651.01,489.18
OnePlus,Android,25.88,yes,yes,,16,256,12,4085,206,2019,280,800.92,553.59
OnePlus,Android,25.88,yes,yes,,16,128,6,4000,206,2019,523,799.8,400
Oppo,Android,23.97,yes,yes,,32,128,8,4000,172,2020,293,470.81,335.09
Oppo,Android,22.07,yes,yes,,32,128,8,4000,183,2020,281,369.3,257.34
Oppo,Android,24.29,yes,yes,,32,128,6,4000,184,2020,122,289.46,218.71
Oppo,Android,23.97,yes,yes,,16,128,8,4000,186,2020,200,520.16,388.72
Oppo,Android,15.56,yes,no,,8,64,3,4230,168,2020,267,119.81,80.64
Oppo,Android,15.88,yes,yes,,32,128,8,4025,180,2020,218,399.55,299.98
Oppo,Android,15.88,yes,yes,8,32,128,8,4025,181,2019,330,439.33,285.37
Oppo,Android,16.03,yes,no,8,8,128,4,4230,180,2019,277,149.44,101.92
Oppo,Android,15.88,yes,no,8,25,128,6,3600,169.5,2019,344,280.94,181.94
Oppo,Android,15.88,yes,no,8,32,128,4,4035,186,2019,463,328.06,163.97
Oppo,Android,23.65,yes,no,8,16,128,6,4020,190,2019,336,260.35,170.17
Oppo,Android,16.19,yes,yes,8,16,256,8,4065,215,2019,232,879.76,655.93
Oppo,Android,15.4,yes,no,8,5,32,2,4000,170,2019,282,100.73,72.63
Oppo,Android,15.56,yes,no,13,8,32,3,4230,168,2018,587,230.52,115.24
Oppo,Android,10.95,yes,no,8,5,8,1,2000,135,2015,917,147.22,44.24
Others,Android,22.7,yes,yes,8,20,128,6,4000,171,2019,486,900.58,450.34
Realme,Android,16.03,yes,no,,16,64,4,4300,191,2020,97,200.32,144.67
Realme,Android,16.03,yes,no,,16,128,4,5000,199,2020,362,150.02,98.1
Realme,Android,16.03,yes,no,,5,32,3,5000,195,2020,321,99.53,65.02
Realme,Android,15.4,yes,no,,5,32,3,4000,166,2020,247,40.85,30.68
Realme,Android,15.4,yes,no,,5,32,2,4000,166,2019,450,99.59,49.75
Samsung,Android,13.81,yes,no,8,5,32,3,4000,168,2020,120,111.83,85.58
Samsung,Android,12.7,yes,no,8,5,16,1,2600,154,2020,226,120.56,89.59
Samsung,Android,16.35,yes,yes,8,32,128,8,4500,185,2020,258,502.14,362.51
Samsung,Android,16.03,yes,yes,8,32,128,6,4500,187,2020,248,429.21,323.04
Samsung,Android,26.04,yes,no,8,5,64,4,7040,467,2020,310,378.24,247.99
Samsung,Android,15.56,yes,yes,8,13,128,8,4000,168.1,2020,282,880.71,611.78
Samsung,Android,26.19,yes,yes,8,8,128,6,7040,420,2020,321,800.85,518.8
Samsung,Android,12.86,yes,no,12,8,64,4,4500,256,2019,320,1020.04,663.74
Samsung,Android,16.35,yes,no,12,32,128,6,4500,187,2019,325,378.46,246.85
Samsung,Android,25.56,yes,no,13,8,64,4,7600,653,2019,430,599.55,299.78
Samsung,Android,15.72,yes,yes,12,10,256,12,3500,168,2019,190,1100.62,822.39
Samsung,Others,3.18,no,no,12,9,4,0.75,340,30,2019,208,299.82,223.97
Samsung,Android,26.19,yes,no,12,8,128,6,7040,420,2019,517,599.88,300
Samsung,Android,20.32,yes,no,8,2,32,2,5100,169,2019,313,129.82,84.2
Samsung,Android,12.7,yes,no,16,5,32,3,2800,172,2019,222,259.07,194.07
Samsung,Android,43.66,yes,no,12,5,64,3,12000,23,2019,266,659.47,460.58
Samsung,Others,2.86,no,no,13,8,4,0.75,300,172,2017,853,198.57,59.48
Samsung,Android,20.32,yes,no,5,2,16,2,4200,338,2015,852,221.77,66.48
Others,Android,23.65,yes,no,2,16,64,4,4000,193,2020,168,229.52,169.29
Others,Android,18.57,yes,no,2,5,64,4,4000,184.7,2020,299,130.48,101.94
Others,Android,20.32,no,no,0.3,2,16,1,3600,330,2020,290,88.98,59.43
Others,Android,16.51,yes,no,2,8,32,2,3500,191.6,2020,243,170.79,129.05
Others,Android,17.78,no,no,8,0.3,8,1,2000,242,2019,513,48.13,23.96
Others,Android,25.56,no,no,0.3,2,16,1,4000,505.2,2019,452,99.96,50.06
Others,Android,13.81,yes,no,8,5,16,2,2700,138,2019,440,102.11,50.87
Others,Android,21.43,yes,no,8,16,64,4,3450,176.6,2019,335,358.69,234.07
Others,Android,20.32,no,no,2,2,32,3,4000,355,2020,221,100.08,74.99
Others,Android,20.32,no,no,2,2,32,2,4000,355,2020,276,80.37,68.92
Others,Android,21.75,yes,no,8,0.3,16,2,2000,374,2013,1064,281.23,84.24
Apple,Others,31.91,yes,no,12,7,128,6,9720,641,2020,220,999.58,749.84
Apple,Others,27.94,yes,no,12,7,128,6,5770.5,471,2020,248,800.09,600.8
Apple,Others,25.72,yes,no,8,1.2,32,3,8827,483,2019,313,347.86,227.34
Apple,iOS,14.92,yes,no,8,7,32,4,3969,47.8,2019,324,849.17,551.54
Apple,iOS,14.92,yes,no,8,7,32,4,3969,47.8,2019,531,750.45,375.23
Apple,iOS,14.92,yes,no,8,7,32,4,3969,36.7,2019,276,451.1,302.92
Apple,iOS,27.94,yes,no,12,7,64,4,7812,468,2018,601,879.72,351.8
Apple,iOS,19.21,yes,no,8,1.2,16,2,5124,299,2015,827,362.06,108.66
Asus,Android,15.24,no,no,13,2,16,2,3230,196,2014,840,201.76,60.64
Asus,Android,15.24,no,no,13,2,16,2,3300,196,2014,1073,249.94,74.95
Others,Android,15.24,no,no,8,8,32,1,2800,185,2019,513,77.59,39
Others,Android,13.49,no,no,8,8,32,1,2200,158,2019,213,68.22,54.69
Others,Android,12.7,no,no,5,5,32,1,3400,146,2019,184,49.22,36.79
Others,Android,10.95,no,no,5,0.3,4,0.5,1760,136,2013,1091,201.12,60.09
Others,Android,13.49,yes,no,13,5,32,3,4200,206.5,2020,214,300.31,221.68
Others,Android,23.02,yes,no,12,8,64,4,3100,210,2019,247,437.91,326.88
Coolpad,Android,23.65,yes,yes,,16,64,4,4000,195,2020,252,359.77,258.53
Coolpad,Android,20.96,yes,no,,13,32,3,4000,170,2019,342,161.61,105.36
Others,Others,3.81,no,no,0.3,0.3,0.005,4,3400,91,2019,222,9.63,3.03
Others,Others,3.81,no,no,0.3,0.3,0.06,0.03,3400,80,2019,514,29.25,14.6
Acer,Android,25.56,no,no,5,2,16,1,2700,508,2014,578,192.05,96.19
Acer,Android,25.56,no,no,5,2,32,2,2700,508,2014,918,230.05,68.98
Alcatel,Others,5.72,yes,no,2,5,4,0.5,3230,90,2019,356,50.35,31.98
Alcatel,Android,17.78,yes,no,5,2,8,1,3240,295.1,2016,662,130.02,52.21
Alcatel,Android,20.32,no,no,0.3,0.3,16,0.5,3240,325,2014,1050,99.57,29.88
Alcatel,Android,17.78,yes,no,3,0.3,4,1,3240,279,2014,1046,191.21,57.32
Alcatel,Android,17.78,no,no,0.3,0.3,16,0.5,2840,285,2014,770,81.12,32.48
Alcatel,Android,17.78,no,no,2,0.3,4,1,3240,285,2014,759,160.84,64.34
Alcatel,Android,17.78,no,no,0.3,0.3,4,1,1800,390,2013,1041,99.9,29.93
Alcatel,Android,17.78,no,no,3,0.3,4,1,1800,350,2013,932,141.15,42.47
Alcatel,Android,20.32,no,no,2,0.3,8,1,1800,400,2013,836,139.95,42.1
Alcatel,Android,17.78,no,no,0.3,0.3,4,1,3240,350,2013,737,100.47,40.27
Alcatel,Android,17.78,no,no,2,0.3,8,1,3300,350,2013,1057,111.03,33.3
Alcatel,Android,23.5,yes,no,5,8,64,4,4000,178,2019,187,150.81,115.4
Alcatel,Android,13.49,yes,no,5,5,16,1,2460,153.2,2019,473,81.79,40.89
Alcatel,Android,20.32,yes,no,5,2,16,1,4080,279,2018,726,140.45,56.23
Acer,Others,23.97,no,no,5,2,32,4,4500,544.3,2018,699,328.32,131.43
Acer,Android,17.78,yes,no,13,2,16,4,3400,260,2016,1085,168.84,50.73
Acer,Android,13.49,yes,no,13,5,32,4,4080,169,2016,1079,251.35,75.58
Acer,Android,12.7,yes,no,8,2,32,4,2000,126,2016,617,119.67,47.91
Acer,Android,25.56,no,no,5,2,16,4,6100,147.5,2016,570,230.39,115.03
Acer,Android,13.49,yes,no,13,13,32,4,4020,166,2015,714,229.15,91.54
Acer,Android,13.49,yes,no,13,5,16,4,5000,147.5,2016,549,201,100.64
Acer,Android,12.7,yes,no,8,5,32,4,2000,125,2016,893,109.62,32.85
Acer,Android,20.32,no,no,5,2,32,4,4420,353.8,2015,767,351.46,140.62
Acer,Windows,13.49,yes,no,21,8,32,4,2870,150,2015,824,219.47,65.76
Acer,Android,10.95,yes,no,5,5,32,4,2000,142,2015,988,111.12,33.44
Acer,Android,10.95,no,no,5,2,32,4,2000,142,2015,961,90.67,27.16
Acer,Android,13.49,yes,no,8,8,32,4,4000,165,2015,942,199.28,59.93
Acer,Android,12.7,yes,no,8,8,32,4,2420,145,2015,874,151.1,45.28
Acer,Android,25.56,no,no,5,2,16,4,5910,540,2015,899,249.1,74.84
Acer,Android,20.32,no,no,5,0.3,16,4,4550,355,2015,994,179.18,53.82
Acer,Android,12.7,yes,no,13,5,32,4,2300,110,2015,592,200.72,100.29
Acer,Android,12.7,no,no,8,2,32,4,2000,118,2015,934,129.37,38.92
Acer,Android,10.16,no,no,5,2,32,4,1300,120,2015,603,89.41,35.67
Acer,Windows,10.16,no,no,5,2,16,4,1300,119,2015,697,79.66,31.78
Acer,Android,10.95,yes,no,5,2,32,4,2000,145,2015,1044,129,38.77
Acer,Android,12.7,yes,no,13,5,16,4,2300,116,2014,579,201.04,100.46
Acer,Android,12.7,no,no,8,2,16,4,2000,150,2014,569,150.61,75.25
Acer,Android,13.81,yes,no,13,2,16,4,2700,164,2014,723,259.93,103.94
Acer,Android,12.7,no,no,13,2,32,4,2100,110,2014,899,179.89,53.87
Acer,Android,12.7,no,no,8,2,16,4,3500,155,2014,886,200.45,60.24
Acer,Android,12.7,yes,no,8,2,16,4,2500,155,2014,936,201.77,60.59
Acer,Android,10.16,no,no,2,2,16,4,1300,130,2014,685,90.87,36.34
Acer,Android,20.32,no,no,5,2,16,4,4600,360,2014,611,199.49,79.79
Acer,Android,17.78,no,no,2,0.3,16,4,3400,298,2014,920,110.78,33.28
Acer,Android,17.78,no,no,5,0.3,16,4,3400,298,2014,1007,149.88,45.14
Acer,Android,17.78,no,no,5,0.3,32,4,3700,159.5,2014,724,89.8,36.01
Acer,Android,11.27,no,no,13,2,16,4,2500,134,2014,642,201.87,80.7
Acer,Android,10.16,no,no,5,1.3,16,4,1630,122,2014,719,99.58,39.91
Acer,Android,17.78,no,no,0.3,2,16,4,2955,323,2014,1082,129.52,38.84
Acer,Android,17.78,no,no,0.3,2,32,4,2955,315,2014,690,98.05,39.2
Acer,Android,19.21,no,no,5,2,16,4,4000,380,2014,801,128.6,38.77
Acer,Android,12.7,no,no,5,0.3,16,4,2000,150,2014,1015,170.45,51.09
Acer,Android,15.24,yes,no,13,2,16,4,3300,229,2013,635,339.31,135.68
Acer,Android,8.41,no,no,3.15,0.3,16,4,1500,120,2013,901,100.52,29.96
Acer,Android,13.81,no,no,8,2,32,4,2400,195,2013,946,318.89,95.53
Acer,Android,25.56,no,no,5,0.3,16,4,7300,560,2013,656,189.23,75.74
Acer,Android,19.21,no,no,5,0.3,32,4,4960,410,2013,905,120.67,36.13
Acer,Android,10.95,no,no,8,2,16,4,2000,140,2013,562,181.46,90.78
Acer,Android,8.41,no,no,3,0.3,16,4,1300,110,2013,942,100.59,30.07
Acer,Android,10.64,no,no,8,0.3,16,4,2000,140,2013,761,181.2,72.4
Acer,Android,10.95,no,no,5,0.3,16,4,1760,130,2013,825,171.7,51.58
Acer,Android,17.78,no,no,0.3,0.3,32,4,2640,339.9,2013,558,111.04,55.67
Acer,Android,17.78,no,no,0.3,0.3,32,4,2710,320,2013,592,99.08,49.6
Alcatel,Android,13.49,yes,no,5,5,16,4,3230,130,2019,302,119.89,79.13
Alcatel,Android,12.7,no,no,5,2,32,4,3230,148,2019,211,70.63,56.38
Alcatel,Android,15.56,no,no,8,8,32,4,4000,158,2018,670,179.59,71.94
Alcatel,Android,13.81,yes,no,12,5,32,4,3000,144,2018,591,230.45,115.13
Alcatel,Android,15.24,yes,no,8,5,16,4,3000,155,2018,586,158.42,79.2
Alcatel,Android,13.49,yes,no,13,5,16,4,3000,145,2018,538,169.17,84.65
Alcatel,Android,13.18,yes,no,8,5,16,4,3000,151,2018,600,100.53,40.17
Alcatel,Android,15.24,yes,no,8,5,16,4,3000,169,2018,707,127.76,51.15
Alcatel,Android,25.56,no,no,2,2,16,4,4000,415,2018,636,98.89,39.4
Alcatel,Android,17.78,no,no,2,0.3,32,4,2580,245,2018,564,69.98,34.91
Alcatel,Android,13.02,yes,no,12,8,32,4,2850,147,2017,716,138.28,55.36
Alcatel,Android,13.02,yes,no,13,5,16,4,2800,155,2017,751,120.06,47.8
Alcatel,Android,15.24,yes,no,12,5,32,4,4000,175,2017,823,259.2,77.65
Alcatel,Android,13.49,yes,no,16,8,32,4,4000,164,2017,839,189.71,56.91
Alcatel,Android,12.7,yes,no,5,2,32,4,2050,159.5,2017,687,99.74,39.72
Alcatel,Android,13.02,yes,no,8,5,32,4,2800,159.5,2017,619,200.19,80.08
Alcatel,Android,12.7,yes,no,13,5,16,4,2460,159.5,2017,866,149.44,44.75
Alcatel,Android,15.24,yes,no,8,5,32,4,3000,159.5,2017,884,180.09,54
Alcatel,Android,12.7,yes,no,13,5,16,4,2460,156,2016,754,199.4,79.73
Alcatel,Android,13.49,yes,no,8,5,16,4,2500,163.9,2016,1063,80.56,24.19
Alcatel,Android,12.7,yes,no,13,5,16,4,2150,140,2015,769,201.69,80.62
Alcatel,Android,12.7,no,no,8,5,32,4,2000,148,2016,989,60.2,18.07
Alcatel,Android,13.49,yes,no,13,5,32,4,3000,159.95,2016,811,140.17,41.99
Alcatel,Android,13.49,yes,no,13,5,16,4,2960,159.95,2016,911,148.84,44.71
Alcatel,Android,13.49,yes,no,8,5,16,4,2500,159.95,2016,987,110.69,33.38
Alcatel,Android,12.7,yes,no,8,5,32,4,2500,159.95,2016,649,79.24,31.72
Alcatel,Android,13.49,yes,no,16,8,32,4,3000,149,2016,1006,219.19,65.77
Alcatel,Android,13.02,yes,no,13,8,16,4,2610,135,2016,708,200.56,80.11
Alcatel,Android,17.78,no,no,2,0.3,32,4,2580,159.95,2016,813,80.18,24.12
Alcatel,Android,15.24,no,no,13,8,32,4,2580,179,2016,770,121.11,48.37
Alcatel,Android,15.24,yes,no,8,5,32,4,2580,159.95,2016,780,101.44,40.5
Alcatel,Android,10.16,no,no,2,0.3,16,4,1500,159.95,2016,893,59.46,17.89
Alcatel,Android,13.49,yes,no,5,2,32,4,2580,174,2016,622,120.13,48.07
Alcatel,Android,13.49,yes,no,8,2,16,4,2500,173,2015,1040,131.76,39.64
Alcatel,Others,6.03,no,no,5,2,16,4,210,142.95,2015,554,110.97,55.63
Alcatel,Android,12.7,yes,no,13,5,16,4,3000,140,2015,566,230.71,115.3
Alcatel,Others,3.81,no,no,5,2,16,4,400,63,2015,884,21.31,6.41
Alcatel,Android,13.49,yes,no,13,8,16,4,3500,147,2015,1041,129.4,39
Alcatel,Android,10.95,yes,no,5,0.3,16,4,2000,144.9,2015,562,130.64,65.42
Alcatel,Android,13.49,yes,no,13,8,16,4,2910,141,2015,1073,251.41,75.49
Alcatel,Android,11.27,yes,no,13,5,32,4,2000,110,2015,736,201.62,80.78
Alcatel,Android,13.49,yes,no,5,2,32,4,2800,142.95,2015,658,119.19,47.62
Alcatel,Android,20.32,no,no,2,0.3,16,4,3240,335,2015,686,99.75,39.96
Alcatel,Android,17.78,yes,no,2,0.3,16,4,2820,260,2015,893,130.38,39.25
Alcatel,Android,17.78,no,no,2,0.3,16,4,2820,260,2015,917,99.71,30.08
Alcatel,Android,17.78,no,no,2,0.3,16,4,2820,260,2015,976,79.61,23.8
Alcatel,Android,23.81,yes,no,5,2,32,4,4600,380,2015,713,250.68,100.25
Alcatel,Android,12.7,yes,no,5,2,16,4,2820,142.95,2015,732,79.65,31.9
Alcatel,Android,10.95,yes,no,5,0.3,16,4,2820,125,2015,629,58.21,23.26
Alcatel,Android,10.16,yes,no,2,0.3,16,4,2820,110,2015,1092,50.36,15.07
Alcatel,Others,8.41,no,no,2,0.3,512,0.25,2820,98,2015,786,39.58,15.9
Alcatel,Android,10.16,no,no,5,0.3,16,4,1400,114,2014,829,129.27,38.75
Alcatel,Android,8.41,no,no,2,0.3,16,4,1300,101,2014,803,78.43,23.35
Alcatel,Android,12.7,no,no,5,0.3,16,4,2000,149,2014,702,121.01,48.44
Alcatel,Others,8.41,no,no,1.3,0.3,256,0.25,1000,93,2014,672,27.77,11.07
Alcatel,Android,10.95,yes,no,5,0.3,32,4,2000,147,2014,929,178.3,53.42
Alcatel,Android,10.95,yes,no,5,0.3,32,4,2000,147,2014,658,129.72,51.73
Alcatel,Android,12.7,no,no,5,0.3,16,4,2000,149.1,2014,718,91.23,36.59
Alcatel,Android,10.16,no,no,5,0.3,16,4,1400,121.1,2014,969,61.31,18.17
Alcatel,Android,20.32,yes,no,5,3,32,4,4100,327,2014,794,248.85,99.37
Alcatel,Android,20.32,yes,no,5,2,32,4,4060,310,2014,892,279.82,83.92
Alcatel,Android,15.24,yes,no,13.1,5,16,4,3100,175,2014,654,458.49,183.52
Alcatel,Android,8.41,no,no,2,0.3,16,4,1300,100,2014,921,81.01,24.43
Alcatel,Android,10.95,no,no,5,0.3,16,4,1800,150,2014,632,98.52,39.29
Alcatel,Android,10.16,no,no,3.15,0.3,16,4,1300,116,2014,867,39.86,11.94
Alcatel,Others,6.35,no,no,3.15,0.3,16,4,750,98,2014,1029,51.03,15.16
Alcatel,Others,5.72,no,no,2,0.3,128,0.25,750,95,2014,787,49.78,20.01
Alcatel,Others,3.81,no,no,0.3,0.3,128,4,750,74,2014,541,51.47,25.59
Alcatel,Others,5.72,no,no,0.3,0.3,16,0.25,850,77.9,2014,809,29.13,8.72
Alcatel,Others,5.72,no,no,2,0.3,128,4,850,85,2014,656,20.37,8.25
Alcatel,Android,14.13,yes,no,8,2,32,4,3400,182,2014,578,280.85,140.4
Alcatel,Android,12.7,yes,no,5,0.3,16,4,3000,162,2014,753,139.86,56.09
Alcatel,Android,10.16,yes,no,5,0.3,16,4,2000,130,2014,951,121.39,36.33
Alcatel,Others,17.78,no,no,0.3,0.3,16,4,2000,285,2014,701,80.55,32.26
Alcatel,Others,10.95,no,no,5,0.3,16,4,1700,103,2014,955,68.36,20.59
Alcatel,Others,8.41,no,no,0.3,0.3,16,4,1300,100,2014,785,33.96,13.57
Alcatel,Android,12.7,yes,no,8,1.3,32,4,2150,126,2014,653,280.65,112.4
Alcatel,Android,12.7,no,no,8,2,32,4,2000,128,2014,834,200.11,60.09
Alcatel,Android,10.95,yes,no,8,2,16,4,2000,116,2014,568,198.6,99.14
Alcatel,Android,10.95,no,no,8,0.3,16,4,1700,110,2014,571,160.08,80.44
Alcatel,Android,6.35,no,no,2,0.3,16,4,1000,78,2014,719,89.54,35.88
Alcatel,Others,5.72,no,no,2,0.3,16,4,1000,89,2013,606,60.64,24.27
Alcatel,Android,12.7,no,no,13.1,2,16,4,2500,125,2014,540,290.37,145.05
Alcatel,Android,13.49,no,no,8,2,16,4,2500,189,2014,906,141.85,42.56
Alcatel,Android,10.95,no,no,5,0.3,16,4,1800,130,2013,967,110.14,33
Alcatel,Android,10.16,no,no,5,0.3,16,4,1400,136.5,2013,904,70.51,21.22
Alcatel,Android,12.7,no,no,5,0.3,16,4,1800,162,2013,684,130.37,52.19
Alcatel,Android,10.95,no,no,5,0.3,16,4,1800,157,2013,921,99.85,30.14
Alcatel,Android,10.16,no,no,5,0.3,16,4,1300,110,2013,764,79.82,31.94
Alcatel,Android,8.41,no,no,2,0.3,16,4,1300,100,2013,837,71.1,21.38
Alcatel,Android,11.27,no,no,13,1.3,16,4,2000,117.4,2013,692,360.78,144.35
Alcatel,Android,15.24,no,no,13,2,32,4,3400,177.6,2013,817,369.37,110.8
Alcatel,Android,11.27,yes,no,8,1.3,16,4,2000,110,2013,586,158.89,79.43
Alcatel,Android,10.64,no,no,5,0.3,16,4,1700,96,2013,831,129.93,39.09
Alcatel,Android,8.41,no,no,2,0.3,512,0.25,1300,118,2013,858,51.16,15.43
Alcatel,Android,12.7,no,no,13.1,2.1,32,4,2000,130,2013,608,369.97,147.93
Alcatel,Others,8.41,no,no,3.15,0.3,16,0.25,1400,108,2013,858,121.75,36.41
Alcatel,Android,10.16,no,no,5,0.3,16,4,1500,119.5,2013,1084,219.22,65.76
Alcatel,Android,12.7,no,no,5,0.3,16,4,2500,163,2013,789,170.14,68.17
Alcatel,Android,20.48,no,no,8,1.3,16,4,1800,115,2013,585,267.48,133.74
Alcatel,Android,20.64,no,no,8,2,16,4,1800,109,2013,898,229.4,68.99
Alcatel,Android,8.41,no,no,2,0.3,512,0.25,1400,118,2013,911,99.69,29.83
Alcatel,Android,8.41,no,no,3.15,0.3,16,4,1400,122,2013,597,100.51,50.27
Alcatel,Android,10.16,no,no,5,0.3,16,4,1400,136.5,2013,900,141.71,42.26
Alcatel,Android,10.95,no,no,5,0.3,16,4,1800,139,2013,573,150.03,74.96
Alcatel,Android,12.7,yes,no,8,1.3,16,4,2500,135,2013,1042,351.45,105.4
Alcatel,Android,12.7,no,no,12,1,16,4,2500,130,2013,733,620.66,248.32
Alcatel,Android,12.7,no,no,8,0.3,16,4,2500,135,2013,847,220.99,66.47
Others,Android,15.56,yes,no,12,8,32,4,4000,168,2018,396,219.53,142.73
Others,Android,15.56,yes,no,12,16,32,4,3000,210,2018,616,331.38,132.7
Others,Android,15.24,yes,no,13,13,64,4,3050,156,2017,681,448.93,179.64
Others,Android,13.49,yes,no,13,13,32,4,3000,143.6,2018,492,220.5,110.35
Others,Android,12.7,yes,no,8,8,16,4,2500,145,2017,683,149.05,59.57
Others,Android,13.49,yes,no,13,13,64,4,3000,167.5,2017,825,419.48,125.98
Others,Android,13.49,yes,no,16,8,64,4,3000,144,2016,601,448.54,179.31
Others,Android,15.24,yes,no,13,5,64,4,5020,209.8,2016,636,419.48,167.84
Others,Android,13.49,yes,no,13,5,32,4,3150,147.6,2016,1046,300.35,90.01
Others,Android,12.7,yes,no,13,5,16,4,2350,128,2015,725,199.93,79.92
Others,Android,12.7,yes,no,13,5,16,4,2350,128,2015,636,178.65,71.31
Others,Android,12.7,yes,no,8,5,16,4,2400,137,2015,1048,161.47,48.39
Others,Android,13.49,yes,no,13,5,16,4,3150,155.3,2015,879,300.34,90.14
Others,Android,13.49,yes,no,13,5,16,4,3150,155.3,2015,816,251.01,75.3
Others,Android,11.27,yes,no,8,5,16,4,2000,143,2015,1044,200.79,60.1
Others,Android,12.7,no,no,5,2,16,4,2000,153,2015,580,119.34,59.82
Others,Android,12.7,no,no,8,5,16,4,4000,200,2016,1050,168.05,50.45
Others,Android,10.95,yes,no,5,0.3,32,4,1700,118.5,2016,650,129.08,51.73
Others,Android,12.7,yes,no,8,5,32,4,3140,154,2015,974,101.23,30.45
Others,Android,13.49,yes,no,13,5,16,4,6000,212,2015,1042,298.95,89.62
Others,Android,10.95,yes,no,5,2,16,4,4000,156.5,2015,672,140.82,56.13
Others,Android,12.7,yes,no,13,5,16,4,2100,130,2015,805,239.39,71.73
Others,Android,10.95,yes,no,8,2,32,4,1850,135.5,2015,664,140.39,56.28
Others,Android,15.24,yes,no,24,8,64,4,3500,204.4,2015,924,488.18,146.35
Others,Android,10.16,no,no,3.15,0.3,16,4,1400,118.5,2014,758,81.17,32.55
Others,Android,10.95,yes,no,5,0.3,32,4,1800,150,2014,945,139.96,41.93
Others,Android,10.16,no,no,3.15,0.3,16,4,1350,119.8,2014,1047,90.89,27.31
Others,Android,12.7,no,no,8,2,32,4,1920,149.7,2014,614,230.19,91.89
Others,Android,13.49,no,no,8,2,32,4,2400,146.4,2014,689,230.8,92.44
Others,Android,11.27,no,no,16,4,16,4,2200,139.2,2014,786,299.9,119.96
Others,Android,11.43,no,no,8,5,16,4,2050,97,2014,957,230.74,69.31
Others,Windows,10.16,no,no,5,0.3,16,4,1420,110,2014,706,88.49,35.41
Others,Windows,12.7,no,no,8,2,32,4,2000,156.2,2014,643,168.92,67.65
Others,Windows,11.27,no,no,8,2,32,4,1750,98.9,2014,1085,160.73,48.21
Others,Android,10.16,no,no,5,0.3,16,4,1500,118.7,2014,635,129.96,52.06
Others,Android,12.7,no,no,13,5,16,4,2300,129,2014,965,339.77,101.78
Others,Android,11.27,no,no,13,2,16,4,2100,143.1,2014,739,289.82,115.82
Others,Android,13.49,no,no,16,8,32,4,2500,150.5,2014,609,470.5,188.27
Others,Android,12.7,no,no,13,5,16,4,2500,143.5,2014,563,309.41,154.7
Others,Android,17.78,no,no,0.3,0.3,32,4,3000,402,2013,646,90.51,36.18
Others,Android,23.97,no,no,2,0.3,32,4,8000,645.4,2013,579,159.08,79.52
Others,Android,17.78,no,no,0.3,0.3,32,4,3000,282,2013,571,69.59,34.85
Others,Android,20.32,no,no,2,0.3,32,4,4400,472.4,2013,833,120.98,36.23
